449.035,-5.66
449.391,-5.72
449.746,-5
450.102,-5.07
450.458,-5.54
450.814,-6.03
451.169,-6.16
451.525,-5.89
451.88,-5.89
452.236,-6.08
452.591,-6.02
452.947,-5.74
453.302,-5.66
453.657,-5.74
454.013,-6.59
454.368,-6.39
454.723,-6.38
455.078,-6.59
455.433,-6.38
455.788,-6.3
456.143,-6.49
456.498,-6.66
456.853,-6.85
457.208,-7
457.563,-6.59
457.918,-6.44
458.273,-6.31
458.627,-6.25
458.982,-5.89
459.337,-6.02
459.691,-6.64
460.046,-7.05
460.4,-6.62
460.755,-6.67
461.109,-7.31
461.464,-7.25
461.818,-7.31
462.172,-6.75
462.526,-6.41
462.881,-5.8
463.235,-5.66
463.589,-5.79
463.943,-5.46
464.297,-5.48
464.651,-5.69
465.005,-5.61
465.359,-5.95
465.713,-6.1
466.066,-5.84
466.42,-5.56
466.774,-5.3
467.127,-5
467.481,-5.05
467.835,-4.79
468.188,-4.03
468.542,-4.05
468.895,-3.98
469.249,-4.26
469.602,-4.9
469.955,-5.25
470.308,-5.38
470.662,-5.59
471.015,-5.44
471.368,-5.61
471.721,-5.34
472.074,-5.43
472.427,-5.51
472.78,-5.3
473.133,-5.36
473.486,-5.21
473.839,-4.59
474.192,-4.66
474.544,-4.59
474.897,-4.52
475.25,-4.66
475.602,-3.8
475.955,-3.72
476.307,-3.8
476.66,-3.18
477.012,-2.9
477.365,-2.69
477.717,-2.48
478.069,-1.7
478.422,-1.08
478.774,-0.18
479.126,0.23
479.478,1.05
479.83,2.38
480.182,3.62
480.534,4.1
480.886,5.08
481.238,7.05
481.59,9.36
481.942,10.62
482.293,12.92
482.645,15.23
482.997,17.56
483.348,19.36
483.7,21.48
484.051,23.79
484.403,25.9
484.754,28.49
485.106,30.59
485.457,33.05
485.808,36.28
486.16,40.69
486.511,44.52
486.862,48.72
487.213,53.26
487.564,57.62
487.915,61.69
488.266,66.87
488.617,72.1
488.968,77.67
489.319,82.92
489.67,89.08
490.021,95.25
490.371,101.97
490.722,109.66
491.073,117.43
491.423,125.39
491.774,133.36
492.124,141.69
492.475,151.11
492.825,160.3
493.176,170.44
493.526,180.05
493.876,190.07
494.226,200.75
494.577,211.03
494.927,221.93
495.277,233.46
495.627,245.34
495.977,257.05
496.327,269.51
496.677,282.72
497.026,295.03
497.376,307.07
497.726,320.28
498.076,334.56
498.425,348.56
498.775,363.52
499.125,378.84
499.474,392.49
499.824,407.39
500.173,422.02
500.523,436.85
500.872,452.05
501.221,467.66
501.571,481.87
501.92,498.46
502.269,513.64
502.618,528.25
502.967,543.21
503.316,557.84
503.665,573.3
504.014,589.18
504.363,604.84
504.712,620.66
505.061,636.38
505.409,651.54
505.758,666.44
506.107,682.1
506.455,696.92
506.804,713.21
507.152,727.62
507.501,740.92
507.849,754.57
508.198,768.48
508.546,781.36
508.894,795.69
509.243,809.61
509.591,821.8
509.939,833.9
510.287,846.08
510.635,858.9
510.983,869.61
511.331,879.75
511.679,889.95
512.027,898.7
512.375,906.48
512.723,915.43
513.07,922.98
513.418,930.89
513.766,937.41
514.113,943.7
514.461,949.38
514.808,955.31
515.156,960.64
515.503,965.39
515.85,968.67
516.198,972.87
516.545,975.11
516.892,977.64
517.239,979.57
517.587,980.97
517.934,981.74
518.281,982.3
518.628,982.23
518.975,982.03
519.322,979.3
519.668,977.34
520.015,974.05
520.362,969.79
520.709,966.43
521.055,961.89
521.402,957.69
521.748,952.44
522.095,947.05
522.441,941.18
522.788,935.23
523.134,928.44
523.481,921.93
523.827,915.08
524.173,907.38
524.519,900.44
524.865,892.84
525.211,884.16
525.558,875.56
525.904,867.03
526.249,857.67
526.595,848.38
